#     z[km]           P[bar]         T[K]
 300
  90 7.441471572e+01 1.085180518e-02 2.077474495e+02 
  91 7.525083612e+01 9.145745951e-03 2.050397604e+02 
  92 7.608695652e+01 7.706995943e-03 2.024304860e+02 
  93 7.692307692e+01 6.494482102e-03 1.999180132e+02 
  94 7.775919732e+01 5.473206832e-03 1.975007287e+02 
  95 7.859531773e+01 4.613406083e-03 1.951770193e+02 
  96 7.943143813e+01 3.889811359e-03 1.929452718e+02 
  97 8.026755853e+01 3.281003738e-03 1.908038758e+02 
  98 8.110367893e+01 2.768751830e-03 1.887514073e+02 
  99 8.193979933e+01 2.337554465e-03 1.867867416e+02 
 100 8.277591973e+01 1.974416350e-03 1.849087811e+02 
 101 8.361204013e+01 1.668452779e-03 1.831164282e+02 
 102 8.444816054e+01 1.410542484e-03 1.814085853e+02 
 103 8.528428094e+01 1.193038289e-03 1.797841547e+02 
 104 8.612040134e+01 1.009525846e-03 1.782420388e+02 
 105 8.695652174e+01 8.546223383e-04 1.767811401e+02 
 106 8.779264214e+01 7.238084785e-04 1.754003609e+02 
 107 8.862876254e+01 6.132881997e-04 1.740986035e+02 
 108 8.946488294e+01 5.198714372e-04 1.728747704e+02 
 109 9.030100334e+01 4.408761454e-04 1.717277639e+02 
 110 9.113712375e+01 3.740463571e-04 1.706564864e+02 
 111 9.197324415e+01 3.174836261e-04 1.696598403e+02 
 112 9.280936455e+01 2.695896392e-04 1.687367280e+02 
 113 9.364548495e+01 2.290181571e-04 1.678860518e+02 
 114 9.448160535e+01 1.946347472e-04 1.671067142e+02 
 115 9.531772575e+01 1.654830307e-04 1.663976175e+02 
 116 9.615384615e+01 1.407563761e-04 1.657576641e+02 
 117 9.698996656e+01 1.197741501e-04 1.651857563e+02 
 118 9.782608696e+01 1.019617821e-04 1.646807967e+02 
 119 9.866220736e+01 8.683402354e-05 1.642416874e+02 
 120 9.949832776e+01 7.398088290e-05 1.638673310e+02 
 121 1.003344482e+02 6.305580315e-05 1.635566297e+02 
 122 1.011705686e+02 5.376572042e-05 1.633084861e+02 
 123 1.020066890e+02 4.586270039e-05 1.631218024e+02 
 124 1.028428094e+02 3.913689885e-05 1.629954810e+02 
 125 1.036789298e+02 3.341063432e-05 1.629284244e+02 
 126 1.045150502e+02 2.853339479e-05 1.629195349e+02 
 127 1.053511706e+02 2.437762950e-05 1.629677148e+02 
 128 1.061872910e+02 2.083520081e-05 1.630718666e+02 
 129 1.070234114e+02 1.781439139e-05 1.632308927e+02 
 130 1.078595318e+02 1.523737862e-05 1.634436953e+02 
