 1  -2.70247E+01  9.30505E+00 -3.24939E-02  1.02735E-03 -1.06455E-05 
SICL2       2  7 17  1  2 
 1  -5.63103E+01  2.11108E+01 -4.26784E-02  1.31040E-03 -1.34788E-05
SICL3       2  7 17  1  3 
 1  -8.51354E+01  2.91279E+01 -2.52132E-02  6.79228E-04 -6.65207E-06
SICL4       2  7 17  1  4 
 1  -1.16863E+02  3.83522E+01 -7.55124E-03  3.90669E-05  2.90735E-07
H2-         2  2  3  1  1
 1  -4.78155E+01  6.28358E+00 -9.88729E-02  2.56818E-03 -2.25815E-05
H2+         2  2  3 -1  1 
 1  -4.44248E+00 -2.61139E+01  6.06546E-02 -1.63267E-03  1.46531E-05
HE+         2  2  1 -1  1
 1   2.37401E+01 -5.91344E+01  3.60437E-01 -2.45675E-02  6.01983E-04
ALO-        3  2  6  9  1  1  1
 4   1.0103612686401978e+05  -3.5628249924884585e+00   7.4929974326028059e+00   2.3130363646839402e-04  -1.2357872983177978e-08 
LI2O2H2     3  6 16  3  2  2  2
 1  -1.42124E+02  4.77274E+01 -4.16883E-02  7.78906E-04 -5.94719E-06
LI2CL2      2 16 17  2  2 
 1  -8.13834E+01  2.79625E+01 -1.90946E-02  5.30478E-04 -5.33832E-06
LI3CL3      2 16 17  3  3 
 1  -1.39530E+02  4.40624E+01  1.47870E-02 -7.57431E-04  8.77008E-06
K2CL2       2 13 17  2  2
 4   1.2456455787831328e+05  -1.1106794090512722e+00  -2.8647096326360725e+01   5.4035933833035399e-04  -5.1608881934251917e-08 
NA2CL2      2 12 17  2  2
 4   1.2280280456745252e+05  -1.0328257111722223e+00  -3.0861258773428972e+01   4.0426611860147621e-04  -2.9832649395383410e-08 
TIOCL       3 14  6 17  1  1  1
 4   1.3070660129172381e+05  -1.1348152738612498e+00  -2.2161325777617549e+01   4.0026275745982942e-04  -4.2074081647141946e-08 
TIOCL2      3 14  6 17  1  1  2
 4   1.8144366177937781e+05  -1.4525136343798977e+00  -3.3040277003147366e+01   4.8588002555732812e-04  -4.6061663922970114e-08 
NA2SO4      3 12  6 11  2  4  1
 1  -1.77470E+02  6.00553E+01  3.76423E-02 -1.74073E-03  1.98758E-05
K2SO4       3 13  6 11  2  4  1
 1  -1.76703E+02  6.06728E+01  3.04601E-02 -1.44215E-03  1.64795E-05
ALOCL       3  6  9 17  1  1  1
 1  -5.81431E+01  2.52314E+01 -1.10474E-02  2.26118E-04 -1.95235E-06
LIN         2 16  5  1  1
 1  -2.52331E+01  7.37471E+00 -2.10029E-02  6.35373E-04 -6.49792E-06
S7          1 11  7          
 1  -1.75654E+02  4.34076E+01  1.87413E-02 -6.01856E-04  5.93333E-06
S8          1 11  8
 1  -2.06374E+02  5.00617E+01  5.52495E-02 -2.17612E-03  2.38858E-05
FE(CO)5     3 10  4  6  1  5  5
 1  -3.01735E+02  1.42303E+02  6.56068E-02 -3.01484E-03  3.45777E-05
SI(CH3)4    3  7  4  3  1  4 12
 4   7.46901E+05  1.54395E+00 -2.14385E+02 -3.29447E-02  9.11663E-06
SICH3CL3    4  7  4  3 17  1  1  3  3  
 1  -2.34549E+02  6.74565E+01 -1.54639E-01  3.63246E-03 -2.97681E-05
SIH3CL      3  7  3 17  1  3  1
 1  -1.12694E+02  3.35594E+01 -4.80413E-02  9.75319E-04 -7.85226E-06
