H He C N O Na Mg Si Fe Al Ca Ti S Cl K Li el
207
H2          1  H  2
 4   2.1827075449376836e+04  -1.2149973046779152e+00  -1.4420742793037675e+00   4.1396887307375632e-04  -3.1576095617094040e-08 
KOH         3  H  O  K  1  1  1
 4   9.4380856503625211e+04  -1.8693312756848570e+00  -1.1884751139563377e+01   5.9739199137291699e-04  -4.1095194434044723e-08 
NAH         2  H Na  1  1
 4   2.3867765526468847e+04  -1.2607852696602819e+00  -1.4917457409495114e+00   3.7260130203547667e-04  -2.1887418863298147e-08 
NAOH        3  H  O Na  1  1  1
 4   9.2410799034521930e+04  -1.7873295242017093e+00  -1.2555733702745101e+01   5.0979169085413334e-04  -2.9019854557465712e-08 
HS          2  H  S  1  1
 3   3.65656E+05 -8.77172E+04  2.41557E+01  3.40917E-04 -2.09217E-08
K2O2H2      3  H  O  K  2  2  2
 4   2.1128493788419775e+05  -5.2893952263975734e+00  -3.1649952724163541e+01   2.0684557729304665e-03  -1.2991455178961361e-07 
NA2O2H2     3  H  O Na  2  2  2
 4   2.1003463207805136e+05  -5.2207292999112269e+00  -3.2984337719065479e+01   1.9356377332105379e-03  -1.0831922936712236e-07 
H2SO4       3  H  O  S  2  4  1
 4   2.9271543195974315e+05  -6.3140166343323472e+00  -4.9495126340620118e+01   2.4782494956488432e-03  -1.3489493195861991e-07 
H2S         2  H  S  2  1
 4   8.7168532747776495e+04  -4.0314996654905144e+00   3.1699185505935930e+00   1.0882665209742681e-03  -5.4671433372566286e-08 
K+          2 el  K -1  1
 4  -5.0428870606528901e+04   2.3150845131435887e+00  -1.3728565713479838e+01   1.6536722298159112e-04  -2.0732569821040420e-08 
KO          2  O  K  1  1
 4   3.1893378130821678e+04  -8.5232744976954677e-01  -4.4975193242485147e+00   2.9253442352943776e-04  -2.5539168590866257e-08 
KO-         3 el  O  K  1  1  1
 4   5.6309505906108825e+04  -3.3572739851456674e+00   8.3449897981148524e+00   2.9279316268482347e-04  -2.5642585526266669e-08 
K2          1  K  2
 4   6.5711191107222730e+03   1.6919153723917368e-01  -9.5000251740679573e+00  -4.2470060302979458e-04  -9.3275096232683442e-09 
MGS         2 Mg  S  1  1
 4   3.4134036039990191e+04   1.1224701408028182e+00  -1.9230570302264368e+01  -9.6990289320329770e-05  -1.1968386478527812e-08 
SN          2  N  S  1  1
 4   5.8119456130146609e+04  -1.3980596161800634e+00  -2.8820744577218420e+00   3.5334702340837632e-04  -2.2862162483070502e-08 
NA+         2 el Na -1  1
