#  Calculations performed with AESOPUS 2.0
#  Tables of Rosseland mean opacities
#  Reference papers: Marigo & Aringer 2009 (A&A, 508, 1539); Marigo et al. 2022 (ApJ 940, 129), 2023 with solid grains
#
#  Definitions:
#  The base-10 logarithm of the Rosseland mean opacity [cm**2/g] as a function
#  of log10(T) for columns of constant log10(R), where:
#  R=density[g/cm**3]/T6**3, T6=1.e-6*T[K]
#
#  Ranges of state parameters
#
#  log10(T) range: nt= 231  values from  4.000  to  1.700
#  log10(T) = [1.700,3.700] in steps of  0.010
#  log10(T) = ]3.700,4.000] in steps of  0.010
#
#  log10(nH) range: log10(nH)=141  values from  6.000  to 20.000
#                           in steps of  0.100
#
#
#  Composition parameters:
#
#       X     = hydrogen mass fraction
#               mh =  1 values from 0.737 to 0.737 in steps of 0.100
#       Zref  = 1.340000E-02  reference metallicity
#       Z     = actual metallicity
#
#       Reference solar mixture: Asplund et al. 2009 ARA&A 47 481 ---- Zsun =  0.01337  (C/O)sun =  0.54954
#
#     Zi   element   (ni/nz)sun         (Xi/Z)sun         <Ai>
#
#      3     Li     1.077594E-08     4.261779E-09     6.941739E+00
#      4     Be     2.304385E-08     1.183185E-08     9.012183E+00
#      5     B      4.813434E-07     2.965089E-07     1.081222E+01
#      6     C      2.584967E-01     1.768914E-01     1.201114E+01
#      7     N      6.493143E-02     5.181559E-02     1.400676E+01
#      8     O      4.703867E-01     4.287713E-01     1.599938E+01
#      9     F      3.487025E-05     3.774330E-05     1.899841E+01
#     10     Ne     8.174383E-02     9.394139E-02     2.017132E+01
#     11     Na     1.668995E-03     2.186036E-03     2.298977E+01
#     12     Mg     3.823446E-02     5.295410E-02     2.430955E+01
#     13     Al     2.706793E-03     4.160921E-03     2.698154E+01
#     14     Si     3.107814E-02     4.972864E-02     2.808561E+01
#     15     P      2.469193E-04     4.357292E-04     3.097377E+01
#     16     S      1.266354E-02     2.313377E-02     3.206445E+01
#     17     Cl     3.036372E-04     6.133822E-04     3.545753E+01
#     18     Ar     2.412987E-03     5.491791E-03     3.994766E+01
#     19     K      1.029094E-04     2.292524E-04     3.910130E+01
#     20     Ca     2.101140E-03     4.797477E-03     4.007654E+01
#     21     Sc     1.355985E-06     3.473038E-06     4.495592E+01
#     22     Ti     8.559630E-05     2.334893E-04     4.787893E+01
#     23     V      8.174383E-06     2.372439E-05     5.094157E+01
#     24     Cr     4.192326E-04     1.241956E-03     5.199762E+01
#     25     Mn     2.584967E-04     8.090882E-04     5.493805E+01
#     26     Fe     3.036372E-02     9.661064E-02     5.584731E+01
#     27     Co     9.385448E-05     3.151248E-04     5.893319E+01
#     28     Ni     1.593878E-03     5.330889E-03     5.870525E+01
#     29     Cu     1.487493E-05     5.385417E-05     6.354723E+01
#     30     Zn     3.487025E-05     1.299012E-04     6.538687E+01
#     31     Ga     1.053550E-06     4.184685E-06     6.971723E+01
#     32     Ge     4.290965E-06     1.775585E-05     7.263045E+01
#     33     As     1.872643E-07     7.993366E-07     7.492160E+01
#     34     Se     2.052840E-06     9.238390E-06     7.899028E+01
#     35     Br     3.487025E-07     1.587468E-06     7.990652E+01
#     36     Kr     1.707478E-06     8.152137E-06     8.380092E+01
#     37     Rb     3.180937E-07     1.548911E-06     8.546807E+01
#     38     Sr     7.119590E-07     3.553926E-06     8.761646E+01
#     39     Y      1.557597E-07     7.889566E-07     8.890587E+01
#     40     Zr     3.651363E-07     1.897713E-06     9.122375E+01
#     41     Nb     2.769842E-08     1.466116E-07     9.290638E+01
#     42     Mo     7.285427E-08     3.980102E-07     9.588960E+01
#     43     Tc     0.000000E+00     0.000000E+00     9.690639E+01
#     44     Ru     5.400762E-08     3.109786E-07     1.010666E+02
#     45     Rh     7.806475E-09     4.576793E-08     1.029055E+02
#     46     Pd     3.569069E-08     2.164162E-07     1.064307E+02
#     47     Ag     8.364789E-09     5.140643E-08     1.078685E+02
#     48     Cd     5.655292E-08     3.622234E-07     1.124227E+02
#     49     In     6.059754E-09     3.964001E-08     1.148183E+02
#     50     Sn     1.053550E-07     7.126842E-07     1.187338E+02
#     51     Sb     9.604063E-09     6.662293E-08     1.217590E+02
#     52     Te     1.487493E-07     1.081604E-06     1.276278E+02
#     53     I      3.107814E-08     2.246982E-07     1.269045E+02
#     54     Xe     1.668995E-07     1.248421E-06     1.312920E+02
#     55     Cs     1.128639E-08     8.546050E-08     1.329054E+02
#     56     Ba     1.487493E-07     1.163805E-06     1.373275E+02
#     57     La     1.209080E-08     9.568462E-08     1.389055E+02
#     58     Ce     3.651363E-08     2.914782E-07     1.401146E+02
#     59     Pr     5.040284E-09     4.046294E-08     1.409077E+02
#     60     Nd     2.526708E-08     2.076403E-07     1.442411E+02
#     61     Pm     0.000000E+00     0.000000E+00     1.449128E+02
#     62     Sm     8.759010E-09     7.503519E-08     1.503635E+02
#     63     Eu     3.180937E-09     2.754000E-08     1.519642E+02
#     64     Gd     1.128639E-08     1.011182E-07     1.572558E+02
#     65     Tb     1.916262E-09     1.735066E-08     1.589254E+02
#     66     Dy     1.209080E-08     1.119377E-07     1.625001E+02
#     67     Ho     2.899713E-09     2.724729E-08     1.649304E+02
#     68     Er     7.988312E-09     7.612344E-08     1.672614E+02
#     69     Tm     1.209080E-09     1.163698E-08     1.689342E+02
#     70     Yb     6.644388E-09     6.550297E-08     1.730367E+02
#     71     Lu     1.209080E-09     1.205253E-08     1.749667E+02
#     72     Hf     6.799156E-09     6.914142E-08     1.784907E+02
#     73     Ta     6.493143E-10     6.693854E-09     1.809479E+02
#     74     W      6.799156E-09     7.121415E-08     1.838415E+02
#     75     Re     1.631379E-09     1.730747E-08     1.862134E+02
#     76     Os     2.412987E-08     2.615282E-07     1.902374E+02
#     77     Ir     2.304385E-08     2.523553E-07     1.922161E+02
#     78     Pt     4.192326E-08     4.659473E-07     1.950806E+02
#     79     Au     7.988312E-09     8.964275E-08     1.969666E+02
#     80     Hg     1.295552E-08     1.480631E-07     2.005969E+02
#     81     Tl     7.628778E-09     8.883195E-08     2.043838E+02
#     82     Pb     5.400762E-08     6.376049E-07     2.072187E+02
#     83     Bi     4.290965E-09     5.108910E-08     2.089804E+02
#     84     Po     0.000000E+00     0.000000E+00     2.089824E+02
#     85     At     0.000000E+00     0.000000E+00     2.099870E+02
#     86     Rn     0.000000E+00     0.000000E+00     2.220176E+02
#     87     Fr     0.000000E+00     0.000000E+00     2.230198E+02
#     88     Ra     0.000000E+00     0.000000E+00     2.260254E+02
#     89     Ac     0.000000E+00     0.000000E+00     2.270278E+02
#     90     Th     1.005669E-09     1.329480E-08     2.320381E+02
#     91     Pa     0.000000E+00     0.000000E+00     2.310359E+02
#     92     U      2.899713E-10     3.932352E-09     2.380289E+02
#     93     Np     0.000000E+00     0.000000E+00     2.370482E+02
#     94     Pu     0.000000E+00     0.000000E+00     2.440642E+02
#     95     Am     0.000000E+00     0.000000E+00     2.430614E+02
#     96     Cm     0.000000E+00     0.000000E+00     2.470704E+02
#     97     Bk     0.000000E+00     0.000000E+00     2.470703E+02
#     98     Cf     0.000000E+00     0.000000E+00     2.510796E+02
#     99     Es     0.000000E+00     0.000000E+00     2.540881E+02
#
#
#  Abundance ratio variations of metals with respect to 
#  scaled-solar values: [X_i/Fe] (in dex)
#  Fe-group elements: V, Cr, Mn, Fe, Co, Ni, Cu, Zn
#  Reference metallicity is preserved:  Zref = Z
#  according to mixture A: 
#  Total variation of selected metal abundances balanced by 
#  total abundance variation of all other elements 
#
#       1    H         -----      34   [Se/Fe]=   0.000      67   [Ho/Fe]=   0.000
#       2    He        -----      35   [Br/Fe]=   0.000      68   [Er/Fe]=   0.000
#       3   [Li/Fe]=   0.000      36   [Kr/Fe]=   0.000      69   [Tm/Fe]=   0.000
#       4   [Be/Fe]=   0.000      37   [Rb/Fe]=   0.000      70   [Yb/Fe]=   0.000
#       5   [B /Fe]=   0.000      38   [Sr/Fe]=   0.000      71   [Lu/Fe]=   0.000
#       6   [C /Fe]=   0.000      39   [Y /Fe]=   0.000      72   [Hf/Fe]=   0.000
#       7   [N /Fe]=   0.000      40   [Zr/Fe]=   0.000      73   [Ta/Fe]=   0.000
#       8   [O /Fe]=   0.000      41   [Nb/Fe]=   0.000      74   [W /Fe]=   0.000
#       9   [F /Fe]=   0.000      42   [Mo/Fe]=   0.000      75   [Re/Fe]=   0.000
#      10   [Ne/Fe]=   0.000      43   [Tc/Fe]=   0.000      76   [Os/Fe]=   0.000
#      11   [Na/Fe]=   0.000      44   [Ru/Fe]=   0.000      77   [Ir/Fe]=   0.000
#      12   [Mg/Fe]=   0.000      45   [Rh/Fe]=   0.000      78   [Pt/Fe]=   0.000
#      13   [Al/Fe]=   0.000      46   [Pd/Fe]=   0.000      79   [Au/Fe]=   0.000
#      14   [Si/Fe]=   0.000      47   [Ag/Fe]=   0.000      80   [Hg/Fe]=   0.000
#      15   [P /Fe]=   0.000      48   [Cd/Fe]=   0.000      81   [Tl/Fe]=   0.000
#      16   [S /Fe]=   0.000      49   [In/Fe]=   0.000      82   [Pb/Fe]=   0.000
#      17   [Cl/Fe]=   0.000      50   [Sn/Fe]=   0.000      83   [Bi/Fe]=   0.000
#      18   [Ar/Fe]=   0.000      51   [Sb/Fe]=   0.000      84   [Po/Fe]=   0.000
#      19   [K /Fe]=   0.000      52   [Te/Fe]=   0.000      85   [At/Fe]=   0.000
#      20   [Ca/Fe]=   0.000      53   [I /Fe]=   0.000      86   [Rn/Fe]=   0.000
#      21   [Sc/Fe]=   0.000      54   [Xe/Fe]=   0.000      87   [Fr/Fe]=   0.000
#      22   [Ti/Fe]=   0.000      55   [Cs/Fe]=   0.000      88   [Ra/Fe]=   0.000
#      23    V         -----      56   [Ba/Fe]=   0.000      89   [Ac/Fe]=   0.000
#      24    Cr        -----      57   [La/Fe]=   0.000      90   [Th/Fe]=   0.000
#      25    Mn        -----      58   [Ce/Fe]=   0.000      91   [Pa/Fe]=   0.000
#      26    Fe        -----      59   [Pr/Fe]=   0.000      92   [U /Fe]=   0.000
#      27    Co        -----      60   [Nd/Fe]=   0.000      93   [Np/Fe]=   0.000
#      28    Ni        -----      61   [Pm/Fe]=   0.000      94   [Pu/Fe]=   0.000
#      29    Cu        -----      62   [Sm/Fe]=   0.000      95   [Am/Fe]=   0.000
#      30    Zn        -----      63   [Eu/Fe]=   0.000      96   [Cm/Fe]=   0.000
#      31   [Ga/Fe]=   0.000      64   [Gd/Fe]=   0.000      97   [Bk/Fe]=   0.000
#      32   [Ge/Fe]=   0.000      65   [Tb/Fe]=   0.000      98   [Cf/Fe]=   0.000
#      33   [As/Fe]=   0.000      66   [Dy/Fe]=   0.000      99   [Es/Fe]=   0.000
#
#
#  Individual variations of metal abundances (number fraction): log10(variation factor) (in dex)
